"epsilon"	"Sigma"
-0.012663871	969.54524781051
-0.012668918	969.53399681529
-0.01267002	969.48402916003
-0.012669439	969.40275726513
-0.012678892	969.40077179538
-0.012672523	969.33525129379
-0.012672723	969.33174363057
-0.012679393	969.28898984873
-0.01267735	969.20771795382
-0.012678251	969.19547422373
-0.012679273	969.17145003981
-0.012680855	969.10817973726
-0.012674887	969.03921775478
-0.012679353	969.02591510748
-0.012680775	968.96416699841
-0.012680655	968.94120173169
-0.012675127	968.95145999204
-0.012683198	968.88090963376
-0.012691009	968.80943272293
-0.012680334	968.75939888535
-0.012680334	968.75542794586
-0.012690068	968.72366042994
-0.012681035	968.6883852508
-0.012677951	968.60989301353
-0.012680054	968.54285031847
-0.012674566	968.54814490446
-0.012684059	968.51584792994
-0.012673004	968.45562201433
-0.012675868	968.41333150876
-0.012686763	968.36012091959
-0.012688726	968.34635499602
-0.012684921	968.31008708201
-0.012674726	968.27335589172
-0.012686142	968.20234225717
-0.012687444	968.1675303543
-0.01269143	968.14357235271
-0.012690408	968.11756269904
-0.012690148	968.0537629379
-0.01269143	968.01352408439
-0.012689747	967.96951283838
-0.012686102	967.93728204618
-0.012689006	967.92351612261
-0.012685041	967.87454120223
-0.012692932	967.78526124602
-0.012695055	967.75772939889
-0.012693713	967.74323546975
-0.012692371	967.68426701831
-0.012687044	967.66520650876
-0.012686463	967.57374253583
-0.012685281	967.54521795382
-0.012688566	967.51093550955
-0.012692852	967.47473377787
-0.012687124	967.43747312898
-0.012680334	967.36970242834
-0.012597498	967.34819317277
-0.012595375	967.32919884554
-0.012564952	967.29968152866
-0.012711158	967.25414808917
-0.012682337	967.19094396895
-0.012730625	967.13217406449
-0.012694694	967.12462927946
-0.012674226	967.09087629379
-0.01269151	967.02337032245
-0.012696337	966.98862460191
-0.012700423	966.92886196258
-0.012692331	966.9198611664
-0.012676489	966.87088624602
-0.012675708	966.84533986863
-0.01267739	966.73958051354
-0.012682497	966.74461037022
-0.012690108	966.71906399283
-0.01267767	966.69556926752
-0.012666294	966.63031349522
-0.012666995	966.58133857484
-0.012678932	966.54758558917
-0.012673745	966.5133031449
-0.012678211	966.47154209793
-0.012666495	966.46902716959
-0.012666655	966.3995357285
-0.012667476	966.32501443073
-0.012678572	966.31680782245
-0.012678111	966.28775378185
-0.012665513	966.25002985669
-0.012661347	966.19125995223
-0.012664692	966.13652716959
-0.012668758	966.14473377787
-0.012669078	966.10125199045
-0.012671742	966.04373955016
-0.012664452	965.98900676752
-0.012664091	965.9649825836
-0.012666134	965.93897292994
-0.0126703	965.92825139331
-0.012666254	965.85723775876
-0.012667817	965.79595292596
-0.012664091	965.7371830215
-0.012661468	965.75167695064
-0.012664652	965.72718949045
-0.012666455	965.68668590764
-0.012667897	965.62394506369
-0.012662068	965.57993381768
-0.012661127	965.53519456608
-0.012658524	965.52639231688
-0.012664372	965.4366490844
-0.012661748	965.38489450637
-0.012664532	965.38489450637
-0.01266323	965.35590664809
-0.012668377	965.30137241242
-0.012659285	965.23935957404
-0.012663871	965.1838326035
-0.012653937	965.15312400478
-0.012659164	965.14710141322
-0.012658924	965.09561156449
-0.012657322	965.07959544188
-0.012659124	964.98257215366
-0.012665393	964.94081110669
-0.012660286	964.9688062301
-0.012659665	964.90103552946
-0.012665634	964.85404607882
-0.012667977	964.79878383758
-0.012666094	964.77078871417
-0.012660366	964.7165192078
-0.012667757	964.71929886545
-0.012661788	964.64001244029
-0.012658764	964.57978652468
-0.012660687	964.56350567277
-0.012665934	964.51499402866
-0.012670881	964.52875995223
-0.012667516	964.44100218949
-0.012666214	964.38772541799
-0.012664171	964.35820810111
-0.012661828	964.33173517118
-0.01266285	964.33120571258
-0.012655279	964.24497014331
-0.01267038	964.20770949443
-0.012658804	964.16568371815
-0.012663911	964.13722531847
-0.012665473	964.10592107882
-0.012668878	964.06621168392
-0.012665794	963.99665406051
-0.012656881	963.94364201831
-0.0126559	963.948671875
-0.012665754	963.8961892914
-0.01266293	963.85588425557
-0.012666775	963.78089968153
-0.012651774	963.75991988455
-0.01266323	963.77467854299
-0.012656961	963.71187151672
-0.012661508	963.67163266322
-0.012659625	963.60909036624
-0.012658343	963.5423785828
-0.012658524	963.59188296178
-0.01266293	963.55263684315
-0.012661127	963.4816232086
-0.012658143	963.4286111664
-0.012655579	963.37784932325
-0.012658844	963.36011246019
-0.01265582	963.32285181131
-0.012656921	963.29783489252
-0.012658483	963.22582852309
-0.012659505	963.17983180732
-0.012659164	963.18281001194
-0.012661007	963.1395267715
-0.012664492	963.11603204618
-0.012656961	963.04402567675
-0.012660887	962.98227756768
-0.012658644	962.99101363455
-0.012665033	962.97976263933
-0.012654217	962.91278612659
-0.012653276	962.86023736067
-0.012659425	962.81172571656
-0.012658063	962.79749651672
-0.012656761	962.76877338774
-0.012659705	962.69723029459
-0.012660887	962.66221984475
-0.012654057	962.61721586385
-0.01265638	962.60199392914
-0.012654538	962.56248308121
-0.012657502	962.52773736067
-0.012666335	962.46294486465
-0.012650012	962.38167296975
-0.012657782	962.40218949045
-0.012657122	962.36294337182
-0.012656601	962.34540505573
-0.012655119	962.24494028662
-0.012651594	962.19887738853
-0.012663951	962.16691132564
-0.012660807	962.14593152866
-0.012652135	962.06465963376
-0.012658063	961.99940386147
-0.012653777	961.96763634554
-0.012658604	961.94884056529
-0.012660727	961.89688744029
-0.012654257	961.81958648487
-0.01266331	961.7661111664
-0.012652916	961.75280851911
-0.012649931	961.71859225717
-0.012652135	961.63679090366
-0.01265622	961.61706857086
-0.012655039	961.54506220143
-0.012648369	961.48331409236
-0.012656481	961.44029558121
-0.012655279	961.40204219745
-0.012653516	961.34730941481
-0.012651313	961.30898984873
-0.012654298	961.22626194268
-0.012657622	961.22229100318
-0.012654918	961.18701582404
-0.012653557	961.1242749801
-0.012650833	961.0379732285
-0.012655079	961.00375696656
-0.012654638	960.9772178543
-0.012654498	960.93949392914
-0.012656881	960.89098228503
-0.012658023	960.80871765525
-0.012665834	960.79792993631
-0.012649831	960.74895501592
-0.012657742	960.68270650876
-0.012659245	960.63816580414
-0.012652655	960.55967356688
-0.012658103	960.50891172373
-0.012660406	960.48713773885
-0.012662609	960.44564142118
-0.012662109	960.36714918392
-0.012651514	960.31863753981
-0.012656561	960.23233578822
-0.012668498	960.23485071656
-0.012661127	960.1971267914
-0.012663791	960.14087181529
-0.01266289	960.05258459395
-0.012661347	960.02710439889
-0.012671402	960.02406001194
-0.012659905	959.9493401672
-0.012671902	959.88904806927
-0.012678211	959.80605543392
-0.012685121	959.78706110669
-0.012693593	959.73504179936
-0.012686543	959.6685285629
-0.012695876	959.62729697452
-0.012693953	959.56448994825
-0.01269878	959.52974422771
-0.012703086	959.4612455215
-0.012703527	959.43920680732
-0.012701083	959.39195262739
-0.012695155	959.30598178742
-0.012703447	959.23046775478
-0.012704769	959.19896496815
-0.012706892	959.20545083599
-0.012708374	959.13344446656
-0.012703787	959.06567376592
-0.012709676	959.03192078025
-0.012706611	958.97619526274
-0.012710377	958.96242933917
-0.012704528	958.88016470939
-0.012715123	958.81239400876
-0.012710076	958.77162569666
-0.012708193	958.72185658838
-0.012712099	958.7011415207
-0.012714923	958.64587927946
-0.012714022	958.59836037022
-0.012715163	958.53912718949
-0.012717206	958.50808767914
-0.012716225	958.44733230494
-0.012713881	958.3880991242
-0.012716665	958.32979249602
-0.012714422	958.28333250398
-0.012717366	958.25533738057
-0.012718268	958.20881120621
-0.01271983	958.15129876592
-0.012717947	958.09405105494
-0.012717206	958.04951035032
-0.012717166	958.01476462978
-0.012718768	957.97551851115
-0.012721753	957.92151373408
-0.012717987	957.85797870223
-0.012719409	957.83627089968
-0.012721672	957.81423218551
-0.012717567	957.76770601115
-0.01271979	957.69775129379
-0.012715824	957.63593700239
-0.012705329	957.60072800557
-0.01271266	957.56393063296
-0.012722273	957.55069416799
-0.012714963	957.49245372213
-0.012717126	957.4246830215
-0.012719369	957.35214719347
-0.012718648	957.32918192675
-0.01272007	957.31290107484
-0.012717527	957.25313843551
-0.012711438	957.20614898487
-0.01272011	957.15287221338
-0.012721953	957.14837181529
-0.012726499	957.09840416003
-0.01272007	957.02434613854
-0.012722233	956.95889181927
-0.012713561	956.92633011545
-0.012717446	956.88807673169
-0.012717607	956.87636246019
-0.012724617	956.80984922373
-0.012727681	956.73029806927
-0.012721793	956.68284534236
-0.012722193	956.67053542994
-0.012728582	956.62804637739
-0.012725277	956.57152667197
-0.012718768	956.48204816879
-0.012728182	956.46881170382
-0.012723255	956.42380772293
-0.012729523	956.42175607086
-0.012722193	956.33002736863
-0.01272728	956.25451333599
-0.012732808	956.22274582006
-0.012733489	956.18396297771
-0.012721833	956.14676851115
-0.012725318	956.07721088774
-0.01272712	956.04696556529
-0.012725438	955.98793093153
-0.012726539	955.9286977508
-0.012731727	955.88667197452
-0.012737094	955.85245571258
-0.012726119	955.74643162818
-0.012730545	955.69540505573
-0.012725838	955.68415406051
-0.012738196	955.64563594745
-0.012731246	955.59017515924
-0.012726699	955.49414460589
-0.012728222	955.43385250796
-0.012730785	955.428359375
-0.012730425	955.37408986863
-0.012731166	955.28633210589
-0.012730885	955.23583499204
-0.012739558	955.18633061306
-0.012735912	955.17607235271
-0.012731286	955.08308618631
-0.012731827	955.03881021099
-0.012732307	954.93854398885
-0.012735792	954.93556578424
-0.012728101	954.86554488455
-0.012728262	954.84205015924
-0.012728542	954.78950139331
-0.012737995	954.7215321457
-0.012733409	954.71153861465
-0.012731006	954.67725617038
-0.012736974	954.60174213774
-0.012733709	954.54998755971
-0.01272682	954.45825885748
-0.012734551	954.44945660828
-0.012742001	954.42298367834
-0.012736153	954.37294984076
-0.01272702	954.3147093949
-0.012724977	954.2539540207
-0.012728662	954.21047223328
-0.012729363	954.18393312102
-0.012731086	954.15143759952
-0.012725678	954.07764430732
-0.012736073	954.03541998408
-0.01272732	953.96189142118
-0.012731406	953.97168640525
-0.012734931	953.89140724522
-0.012733369	953.859375
-0.01273395	953.79736216162
-0.012738977	953.76936703822
-0.012733449	953.71059713376
-0.012739297	953.70609673567
-0.012734551	953.63058270303
-0.012730825	953.58260051752
-0.012737795	953.50232135748
-0.012733329	953.52985320462
-0.012742261	953.4861066879
-0.012725918	953.43660230892
-0.012733529	953.34354996019
-0.012733129	953.30132563694
-0.012736313	953.2788236465
-0.012740579	953.26406498806
-0.012736233	953.19602955812
-0.012739638	953.11952279061
-0.012735011	953.09278513137
-0.012732147	953.05353901274
-0.012729083	953.02448497213
-0.012742702	952.96822999602
-0.012735953	952.92024781051
-0.012740038	952.85346984475
-0.012741721	952.81720193073
-0.012745606	952.80449492436
-0.01274144	952.74274681529
-0.012736073	952.68298417596
-0.012738356	952.62520700637
-0.012741921	952.60793341959
-0.012747329	952.58172521895
-0.012741801	952.49496019108
-0.012737254	952.47470839968
-0.012749331	952.44194814889
-0.012740739	952.39442923965
-0.01274152	952.39694416799
-0.012736073	952.30614201831
-0.012738937	952.26014530255
-0.012743924	952.23367237261
-0.012734931	952.19991938694
-0.012739297	952.20038266322
-0.012745887	952.12639082404
-0.012739838	952.07787917994
-0.012742822	952.07013584793
-0.012738196	952.02638933121
-0.012742221	952.00587281051
-0.012742542	951.94359524283
-0.012742001	951.9043491242
-0.012746788	951.87105941481
-0.01274827	951.86655901672
-0.012739598	951.84035081608
-0.012743563	951.77807324841
-0.012741961	951.7178473328
-0.012744705	951.6887932922
-0.012742742	951.6770790207
-0.012752035	951.66629130175
-0.01274152	951.61228652468
-0.012749912	951.55801701831
-0.012746427	951.5300218949
-0.012742161	951.49977657245
-0.012750193	951.49626890924
-0.012756782	951.42525527468
-0.012750273	951.36979448647
-0.012752696	951.36926502787
-0.012752696	951.32227557723
-0.01275576	951.32624651672
-0.01275522	951.27727159634
-0.012742982	951.21446457006
-0.012751174	951.19295531449
-0.012751955	951.15820959395
-0.012756421	951.15999651672
-0.012761248	951.11194814889
-0.012753637	951.0552298965
-0.012750733	951.0347133758
-0.012754699	951.02399183917
-0.01274831	950.97819367038
-0.012754399	950.94695561306
-0.012759686	950.89116391322
-0.012759966	950.88765625
-0.012759446	950.8684633758
-0.012754819	950.82392267118
-0.012762069	950.78917695064
-0.012760547	950.72491391322
-0.012760227	950.69619078424
-0.012760868	950.68441033041
-0.012759846	950.67891719745
-0.012762189	950.61763236465
-0.012756622	950.54761146497
-0.012758124	950.53788266322
-0.012751575	950.51286574443
-0.012753597	950.47659783041
-0.012756542	950.43688843551
-0.012758424	950.38063345939
-0.01275568	950.34383608678
-0.012760908	950.33582802548
-0.012759065	950.29631717755
-0.012757683	950.26732931927
-0.012761529	950.18307921975
-0.012761408	950.18982981688
-0.012754318	950.17957155653
-0.012754739	950.13059663615
-0.012759025	950.10657245223
-0.012761569	950.03158787818
-0.01276223	949.99982036226
-0.012757843	949.94680832006
-0.012766115	949.96255971338
-0.012766435	949.89730394108
-0.012764232	949.85680035828
-0.012764513	949.81755423965
-0.01276934	949.80226612261
-0.012767958	949.79750099522
-0.01276283	949.70226462978
-0.012768619	949.66751890924
-0.012765214	949.60471188296
-0.012761689	949.60577080016
-0.01276287	949.57797422373
-0.012766115	949.54025029857
-0.012766856	949.44369028662
-0.012769099	949.44071208201
-0.012766776	949.42595342357
-0.012761649	949.40848128981
-0.012765013	949.34269605892
-0.012770161	949.2789624801
-0.012757523	949.25546775478
-0.012761529	949.22892864252
-0.012757022	949.1931901871
-0.012765454	949.14090615048
-0.012765013	949.10543242436
-0.012769059	949.04917744825
-0.012771022	949.05063345939
-0.012768478	948.99914361067
-0.012768739	948.96089022691
-0.012763531	948.87088226513
-0.012766476	948.84890973328
-0.012766636	948.80112609475
-0.012766736	948.80562649283
-0.012768979	948.75135698647
-0.01276934	948.68060808121
-0.012767457	948.61257265127
-0.012767016	948.60707951831
-0.012767677	948.57484872611
-0.012763812	948.55380274682
-0.012775929	948.44883757962
-0.012768979	948.43579966162
-0.012768158	948.42104100318
-0.012767337	948.39807573647
-0.01276972	948.32507663217
-0.012773766	948.25578373806
-0.012763331	948.19403562898
-0.012763211	948.22500895701
-0.012779654	948.17351910828
-0.01277647	948.12249253583
-0.012766355	948.07298815685
-0.012767677	948.00951930732
-0.012766896	948.00151124602
-0.012768819	947.96722880175
-0.012767056	947.90700288615
-0.012763812	947.85220392118
-0.012772424	947.83400378185
-0.012779694	947.77774880573
-0.012767797	947.76974074443
-0.012784321	947.72321457006
-0.012772204	947.6649741242
-0.012771022	947.59442376592
-0.012766075	947.60421875
-0.012777411	947.5506772492
-0.01277687	947.48892914013
-0.012768478	947.42188644506
-0.01276964	947.40242884156
-0.012773606	947.36688893312
-0.012778673	947.34438694268
-0.012775729	947.27886644108
-0.012779574	947.19064540207
-0.012780856	947.16159136146
-0.0127698	947.12386743631
-0.012772204	947.09937997611
-0.012772284	947.05285380175
-0.012776349	946.97733976911
-0.012776109	946.91532693073
-0.012779253	946.89083947054
-0.012771803	946.83683469347
-0.012777611	946.78633757962
-0.01277663	946.741796875
-0.01276934	946.67402617436
-0.012770541	946.6360375199
-0.012768619	946.59930632962
-0.012772083	946.58150328424
-0.012765214	946.51624751194
-0.012768238	946.4207464172
-0.012768659	946.40651721736
-0.012771022	946.3477473129
-0.012772384	946.29202179538
-0.012774086	946.20724223726
-0.012774947	946.1607160629
-0.012775929	946.1484723328
-0.012776009	946.0871875
-0.012767577	946.01941679936
-0.012775889	945.95191082803
-0.012774907	945.88089719347
-0.01276992	945.83344446656
-0.012769059	945.82894406847
-0.012768739	945.76368829618
-0.01276934	945.65991441083
-0.012770241	945.59366590366
-0.012770081	945.55739798965
-0.012770902	945.53886693869
-0.012768659	945.47910429936
-0.012767998	945.42562898089
-0.012768659	945.35309315287
-0.01276972	945.34283489252
-0.012771843	945.29836037022
-0.012769019	945.22033140924
-0.012767717	945.16784882564
-0.012770121	945.11503533041
-0.012766816	945.08756966561
-0.01276972	945.03707255175
-0.012766115	944.99451731688
-0.012768739	944.92052547771
-0.012769219	944.90629627787
-0.012770201	944.83428990844
-0.012767717	944.79802199443
-0.012770401	944.74500995223
-0.012769059	944.68425457803
-0.012765694	944.60721835191
-0.012766155	944.59901174363
-0.012772824	944.54844844745
-0.012761529	944.49894406847
-0.012767417	944.42647442277
-0.012759966	944.38193371815
-0.012765054	944.34169486465
-0.012768819	944.32892167596
-0.012764893	944.22719944268
-0.012770041	944.19417446258
-0.012768478	944.14394207803
-0.012771062	944.13739002787
-0.012763611	944.10065883758
-0.01276243	944.0183942078
-0.012767377	943.94340963376
-0.012773565	943.92190037818
-0.012772384	943.87960987261
-0.012764192	943.86835887739
-0.012768158	943.811640625
-0.012763772	943.74261246019
-0.012768238	943.69006369427
-0.012760667	943.67331956608
-0.012756622	943.62235917596
-0.012768038	943.58708399682
-0.012760227	943.5103125
-0.012757964	943.44452726911
-0.012764893	943.46080812102
-0.012771142	943.3965450836
-0.012766035	943.30726512739
-0.012750934	943.25101015127
-0.012761849	943.22903761943
-0.012765294	943.17026771497
-0.012763912	943.10951234076
-0.01276247	943.0627214371
-0.012763772	943.00798865446
-0.012762069	942.96774980096
-0.012754979	942.92850368232
-0.012764353	942.88747064092
-0.012770862	942.8159937301
-0.012766976	942.78171128583
-0.012758745	942.71447004379
-0.0127554	942.67919486465
-0.01276988	942.63366142516
-0.012762109	942.60970342357
-0.012758985	942.49189888535
-0.012755841	942.45291749602
-0.012760868	942.44788763933
-0.012761448	942.40566331608
-0.012760427	942.33716460987
-0.012758544	942.24788465366
-0.012759766	942.20433668392
-0.01276287	942.17012042197
-0.01276255	942.15383957006
-0.012766936	942.0878557922
-0.012757142	942.00837082006
-0.012763872	941.97561056927
-0.012760046	941.93682772691
-0.012765334	941.89129428742
-0.012758825	941.86230642914
-0.012767016	941.79129279459
-0.012760587	941.73106687898
-0.01276956	941.69076184315
-0.012765754	941.68831309713
-0.012767217	941.64827279061
-0.012763491	941.54430035828
-0.012754579	941.50803244427
-0.012757403	941.49201632166
-0.012731526	941.44575487659
-0.0126983	941.39876542596
-0.012662369	941.31497860271
-0.012642561	941.26798915207
-0.012622292	941.25574542197
-0.012586823	941.20974870621
-0.01258514	941.1607076035
-0.012601303	941.13820561306
-0.012604788	941.06169884554
-0.012593412	941.04316779459
-0.012589226	940.98419934315
-0.012598599	940.92589271497
-0.01260637	940.87638833599
-0.012604568	940.81516968551
-0.012600161	940.7789017715
-0.012602605	940.7461415207
-0.012607191	940.7059026672
-0.012595375	940.61337977707
-0.012601744	940.55983827627
-0.012606991	940.53488753981
-0.012607271	940.51483429538
-0.012602084	940.42806926752
-0.012598799	940.36585788217
-0.01260667	940.28855692675
-0.01259906	940.28405652866
-0.012588705	940.2458031449
-0.01259229	940.14580165207
-0.012590708	940.10179040605
-0.012590528	940.05480095541
-0.012593893	940.02051851115
-0.012595074	940.00979697452
-0.012593973	939.94851214172
-0.012596556	939.87776323647
-0.012589186	939.83977458201
-0.012588705	939.80727906051
-0.012597898	939.77299661624
-0.012596636	939.72097730892
-0.012598199	939.62799114252
-0.01259237	939.59523089172
-0.012601383	939.55499203822
-0.012607852	939.51819466561
-0.012598799	939.46869028662
-0.012604407	939.37570412022
-0.012607071	939.37768958997
-0.012609114	939.3314281449
-0.012602945	939.31441928742
-0.012609234	939.22864699443
-0.012604087	939.16987708997
-0.012604407	939.1169312301
-0.012603546	939.10012091959
-0.012595695	939.04691033041
-0.012600602	938.99687649283
-0.012603105	938.94889430732
-0.012598319	938.89237460191
-0.012595895	938.88059414809
-0.012604868	938.81613256369
-0.012593532	938.78085738455
-0.012587023	938.70084295382
-0.012595375	938.637109375
-0.012590408	938.63532245223
-0.01259906	938.60679787022
-0.012594834	938.53532095939
-0.012596556	938.45153413615
-0.01259938	938.43432673169
-0.012596837	938.40255921576
-0.012600602	938.36278363854
-0.012595234	938.29229946258
-0.012615423	938.20249004777
-0.012604708	938.15900826035
-0.012598639	938.14676453025
-0.012595074	938.06972830414
-0.012607612	938.04471138535
-0.012594553	937.95946855096
-0.01260597	937.92723775876
-0.012601183	937.88395451831
-0.012601744	937.86548964968
-0.012607351	937.81896347532
-0.012597778	937.73696357484
-0.012589506	937.65516222134
-0.012595294	937.65416948646
-0.012600402	937.62240197054
-0.012594473	937.55092505971
-0.012588405	937.48513982882
-0.012592951	937.43139978105
-0.012595775	937.39691878981
-0.012586762	937.34887042197
-0.012582917	937.30439589968
-0.012585661	937.2018794785
-0.012594634	937.16858976911
-0.012585701	937.13788117038
-0.012580754	937.09856886943
-0.012597257	937.03735021895
-0.012597978	936.96435111465
-0.012593232	936.90458847532
-0.012596516	936.85303244427
-0.012597417	936.83933270303
-0.012598479	936.77857732882
-0.012601543	936.68651771497
-0.012603105	936.6527647293
-0.01260641	936.6330423965
-0.012597738	936.59677448248
-0.01259942	936.53178343949
-0.01260601	936.42926701831
-0.012600602	936.40722830414
-0.012612238	936.39498457404
-0.012601884	936.3399870621
-0.012597337	936.27294436704
-0.012604868	936.18770153264
-0.012599	936.14891869029
-0.012591429	936.13667496019
-0.012601884	936.09418590764
-0.012600281	936.01370820064
-0.012596797	935.95043789809
-0.012609735	935.90139679538
-0.012595855	935.90444118232
-0.012595855	935.84864948248
-0.012610476	935.80066729697
-0.012594674	935.71489500398
-0.012594674	935.67114848726
-0.012603105	935.69239301354
-0.012602485	935.65010250796
-0.012598719	935.59583300159
-0.012602825	935.52237062102
-0.012605309	935.48610270701
-0.012607231	935.48107285032
-0.012604988	935.41985419984
-0.012604447	935.36783489252
-0.012608713	935.29582852309
-0.012604908	935.26604647691
-0.012604608	935.2585678742
-0.012601824	935.2095267715
-0.012609975	935.17127338774
-0.012616004	935.11104747213
-0.012614401	935.06253582803
-0.012597778	935.04605642914
-0.012605269	935.03904110271
-0.012606951	934.98774980096
-0.012607351	934.89449890525
-0.012600041	934.85101711783
-0.012608473	934.8562455215
-0.012603887	934.78370969347
-0.012600762	934.79323994825
-0.012606831	934.68145800159
-0.012611978	934.66219894506
-0.012608012	934.64519008758
-0.012603306	934.64849920382
-0.01260649	934.55445412022
-0.012609454	934.51143560908
-0.012618868	934.44220889729
-0.01261318	934.41044138137
-0.012607652	934.38793939092
-0.012615263	934.34816381369
-0.012616985	934.27364251592
-0.012606951	934.22665306529
-0.012612178	934.19740047771
-0.012622533	934.1893924164
-0.012619809	934.15365396099
-0.012608413	934.06688893312
-0.012612058	934.04034982086
-0.012618407	934.01639181927
-0.012619929	933.96788017516
-0.012619929	933.93862758758
-0.012614602	933.88085041799
-0.012611738	933.82181578424
-0.012607432	933.82181578424
-0.012612639	933.80487310908
-0.012609775	933.72360121417
-0.012609775	933.67508957006
-0.012610716	933.63180632962
-0.012605028	933.62353353901
-0.012610055	933.58931727707
-0.012609154	933.53928343949
-0.012617305	933.49176453025
-0.01260659	933.44226015127
-0.01260625	933.43431827229
-0.01260637	933.4010285629
-0.012617305	933.33928045382
-0.012608133	933.2550303543
-0.012604287	933.24523537022
-0.012612519	933.2014888535
-0.012617145	933.21300457803
-0.012616805	933.14675607086
-0.012614682	933.08050756369
-0.01262041	933.03894506369
-0.012629342	933.02769406847
-0.012617265	933.00274333201
-0.012623114	932.93543590764
-0.0126273	932.89393958997
-0.012629122	932.86594446656
-0.01262021	932.81591062898
-0.012622453	932.79493083201
-0.012635111	932.73020451831
-0.012622333	932.68864201831
-0.012616484	932.66269854697
-0.01262029	932.6126647094
-0.012625357	932.56163813694
-0.012621892	932.54264380971
-0.01262782	932.47288763933
-0.012632647	932.41511046975
-0.01263473	932.39988853503
-0.012630324	932.36461335589
-0.012623274	932.3201388336
-0.012619108	932.2383374801
-0.012628802	932.1930687699
-0.012624796	932.19260549363
-0.012637734	932.14561604299
-0.012626298	932.08631667994
-0.012630484	932.03535628981
-0.012625817	932.00107384554
-0.012628561	931.95554040605
-0.012624716	931.91629428742
-0.012629382	931.84779558121
-0.012633228	931.81053493232
-0.012628802	931.76831060908
-0.012624375	931.7257553742
-0.012624255	931.70279010748
-0.012630804	931.62323895303
-0.012626298	931.58948596736
-0.012626358	931.54348925159
-0.012633108	931.52052398487
-0.012637434	931.48227060111
-0.012630324	931.43521496815
-0.012631305	931.34897939889
-0.012633108	931.33124253583
-0.01262766	931.30569615844
-0.012624135	931.26896496815
-0.012626218	931.22495372213
-0.01262782	931.16717655255
-0.012630284	931.10595790207
-0.012629042	931.09517018312
-0.012622713	931.04215814092
-0.0126275	931.01767068073
-0.012628681	930.97690236863
-0.01262762	930.92415505573
-0.012628922	930.88391620223
-0.012633148	930.89165953424
-0.012627199	930.84612609475
-0.012621071	930.7711415207
-0.012626358	930.72911574443
-0.012628181	930.72812300955
-0.01262758	930.68887689092
-0.012631225	930.64334345143
-0.012626478	930.56485121417
-0.0126277	930.54837181529
-0.012630164	930.53262042197
-0.012628802	930.48510151274
-0.012626098	930.43407494029
-0.012625157	930.37279010748
-0.012629943	930.35531797373
-0.012623534	930.30230593153
-0.012626058	930.27530354299
-0.012632527	930.22156349522
-0.012629983	930.19303891322
-0.012625817	930.1287758758
-0.01262738	930.08476462978
-0.012629823	930.06126990446
-0.012621652	929.99899233678
-0.012618127	929.94551701831
-0.012622052	929.89501990446
-0.012630063	929.89601263933
-0.012627199	929.84697153662
-0.0126279	929.79746715764
-0.012619148	929.70494426752
-0.012628802	929.64471835191
-0.012625197	929.63498955016
-0.012625277	929.6084504379
-0.012626018	929.53942227309
-0.012629743	929.4819098328
-0.01262734	929.46291550557
-0.012621592	929.4211544586
-0.012621391	929.38018759952
-0.012622132	929.32565336385
-0.012620129	929.25318371815
-0.012628441	929.17588276274
-0.012622453	929.14537271099
-0.012626178	929.11565684713
-0.012638676	929.05384255573
-0.012638015	928.97733578822
-0.012622713	928.92683867436
-0.012626759	928.8891147492
-0.012633789	928.8278299164
-0.012623394	928.80182026274
-0.012624836	928.6935459793
-0.01262758	928.66230792197
-0.012631185	928.60453075239
-0.012628722	928.61227408439
-0.012627159	928.50876492834
-0.012628321	928.42550756369
-0.012625617	928.3727602508
-0.012625697	928.3402647293
-0.01262083	928.29373855494
-0.012633308	928.23298318073
-0.012633148	928.13748208599
-0.012623694	928.10525129379
-0.012624916	928.04820212978
-0.012632607	928.01094148089
-0.012631746	927.9664669586
-0.012634049	927.87493680334
-0.012630404	927.81696108678
-0.01263507	927.7877084992
-0.012644924	927.75468351911
-0.01264158	927.69988455414
-0.012646847	927.60590565287
-0.012637153	927.57691779459
-0.012644364	927.55891620223
-0.012647468	927.46765077627
-0.012645425	927.40338773885
-0.012648169	927.34111017118
-0.012649831	927.31582852309
-0.012646767	927.28386246019
-0.012637234	927.22509255573
-0.01265638	927.18485370223
-0.01264915	927.10708947054
-0.01265594	927.09431628185
-0.01265582	926.9913365844
-0.012654958	927.00854398885
-0.012666815	926.9172785629
-0.01266343	926.88656996417
-0.012654598	926.84328672373
-0.012657542	926.82078473328
-0.012658884	926.77624402866
-0.012651273	926.70628931131
-0.012655439	926.64050408041
-0.01264869	926.60622163615
-0.012668457	926.59152916003
-0.012661267	926.55876890924
-0.012659505	926.4909982086
-0.012666995	926.41846238057
-0.012667716	926.4091968551
-0.012658604	926.37345839968
-0.012655659	926.34222034236
-0.012658884	926.28517117834
-0.012663791	926.22845292596
-0.012658564	926.16617535828
-0.012666955	926.15293889331
-0.012667676	926.12692923965
-0.012665353	926.07894705414
-0.012660486	926.01666948647
-0.01264927	925.97987211385
-0.01265586	925.92613206608
-0.012661087	925.91640326433
-0.012656921	925.86689888535
-0.012657662	925.79389978105
-0.012659545	925.74538813694
-0.012655079	925.74333648487
-0.012661307	925.67185957404
-0.012653076	925.64035678742
-0.012658844	925.5758290207
-0.012661588	925.5758290207
-0.01265618	925.47582752787
-0.012662289	925.45531100717
-0.012661548	925.40805682723
-0.012659545	925.35478005573
